t	r		Fi		V		Teta		h

369	7821459.608128	0.203445	4029.829185	0.622201	1450459.61
370	7823805.722134	0.203864	4026.035176	0.621305	1452805.72
371	7826146.694102	0.204282	4022.248185	0.620408	1455146.69
372	7828482.526697	0.204700	4018.468212	0.619509	1457482.53
373	7830813.222579	0.205118	4014.695255	0.618608	1459813.22
374	7833138.784397	0.205536	4010.929313	0.617706	1462138.78
375	7835459.214794	0.205953	4007.170384	0.616802	1464459.21
376	7837774.516406	0.206370	4003.418467	0.615897	1466774.52
377	7840084.691859	0.206787	3999.673561	0.614990	1469084.69
378	7842389.743772	0.207203	3995.935665	0.614082	1471389.74
379	7844689.674758	0.207620	3992.204777	0.613172	1473689.67
380	7846984.487420	0.208036	3988.480896	0.612260	1475984.49
381	7849274.184353	0.208452	3984.764022	0.611347	1478274.18
382	7851558.768147	0.208867	3981.054152	0.610433	1480558.77
383	7853838.241382	0.209282	3977.351287	0.609517	1482838.24
384	7856112.606631	0.209698	3973.655426	0.608599	1485112.61
385	7858381.866459	0.210112	3969.966566	0.607680	1487381.87
386	7860646.023424	0.210527	3966.284708	0.606759	1489646.02
387	7862905.080077	0.210941	3962.609851	0.605836	1491905.08
388	7865159.038959	0.211356	3958.941993	0.604912	1494159.04
389	7867407.902605	0.211770	3955.281134	0.603987	1496407.90
390	7869651.673543	0.212183	3951.627274	0.603060	1498651.67
391	7871890.354292	0.212597	3947.980412	0.602131	1500890.35
392	7874123.947366	0.213010	3944.340546	0.601201	1503123.95
393	7876352.455267	0.213423	3940.707677	0.600269	1505352.46
394	7878575.880495	0.213836	3937.081804	0.599336	1507575.88
395	7880794.225537	0.214248	3933.462927	0.598401	1509794.23
396	7883007.492877	0.214660	3929.851044	0.597464	1512007.49
397	7885215.684990	0.215072	3926.246156	0.596526	1514215.68
398	7887418.804342	0.215484	3922.648262	0.595587	1516418.80
399	7889616.853394	0.215896	3919.057362	0.594645	1518616.85
400	7891809.834598	0.216307	3915.473456	0.593703	1520809.83
401	7893997.750399	0.216718	3911.896542	0.592758	1522997.75
402	7896180.603236	0.217129	3908.326622	0.591812	1525180.60
403	7898358.395537	0.217540	3904.763694	0.590865	1527358.40
404	7900531.129728	0.217950	3901.207760	0.589915	1529531.13
405	7902698.808223	0.218361	3897.658817	0.588965	1531698.81
406	7904861.433430	0.218771	3894.116867	0.588012	1533861.43
407	7907019.007752	0.219180	3890.581910	0.587059	1536019.01
408	7909171.533581	0.219590	3887.053945	0.586103	1538171.53
409	7911319.013305	0.219999	3883.532972	0.585146	1540319.01
410	7913461.449303	0.220408	3880.018992	0.584187	1542461.45
411	7915598.843947	0.220817	3876.512005	0.583227	1544598.84
412	7917731.199602	0.221226	3873.012010	0.582265	1546731.20
413	7919858.518626	0.221634	3869.519008	0.581302	1548858.52
414	7921980.803369	0.222042	3866.033000	0.580337	1550980.80
415	7924098.056174	0.222451	3862.553985	0.579370	1553098.06
416	7926210.279379	0.222858	3859.081964	0.578402	1555210.28
417	7928317.475312	0.223266	3855.616937	0.577433	1557317.48
418	7930419.646295	0.223673	3852.158905	0.576461	1559419.65
419	7932516.794643	0.224080	3848.707868	0.575488	1561516.79
420	7934608.922664	0.224487	3845.263826	0.574514	1563608.92
421	7936696.032658	0.224894	3841.826780	0.573538	1565696.03
422	7938778.126920	0.225300	3838.396730	0.572560	1567778.13
423	7940855.207736	0.225707	3834.973677	0.571580	1569855.21
